timestamp,test-class,test-method,time,description,result
2021-09-04 20:19:49.094,acme.testing.administrator.userAccount.AdministratorListUserAccountTest,listPositive,4599,"[1] index=0, username=anonymous, name=John, surname=Doe",OK
2021-09-04 20:19:53.325,acme.testing.administrator.userAccount.AdministratorListUserAccountTest,listPositive,3838,"[2] index=1, username=administrator, name=Administrator, surname=Acme.com",OK
2021-09-04 20:19:57.561,acme.testing.administrator.userAccount.AdministratorListUserAccountTest,listPositive,3872,"[3] index=2, username=manager1, name=Jhon, surname=Lock",OK
2021-09-04 20:20:01.737,acme.testing.administrator.userAccount.AdministratorListUserAccountTest,listPositive,3824,"[4] index=3, username=manager2, name=Pepe, surname=Lock",OK
2021-09-04 20:20:02.809,acme.testing.administrator.userAccount.AdministratorListUserAccountTest,listNegative,740,"listNegative()",OK
2021-09-04 20:20:21.356,acme.testing.administrator.userAccount.AdministratorUserAccountShowTest,updatePositive,5987,"[1] recordIndex=0, username=anonymous, name=John, surname=Doe, email=john.doe@acme.com, roles=Anonymous, status=DISABLED",OK
2021-09-04 20:20:27.17,acme.testing.administrator.userAccount.AdministratorUserAccountShowTest,updatePositive,5454,"[2] recordIndex=1, username=administrator, name=Administrator, surname=Acme.com, email=administrator@acme.com, roles=Administrator Authenticated, status=ENABLED",OK
2021-09-04 20:20:33.007,acme.testing.administrator.userAccount.AdministratorUserAccountShowTest,updatePositive,5462,"[3] recordIndex=2, username=manager1, name=Jhon, surname=Lock, email=jhonlock@gmail.com, roles=Manager Authenticated, status=ENABLED",OK
2021-09-04 20:20:38.795,acme.testing.administrator.userAccount.AdministratorUserAccountShowTest,updatePositive,5458,"[4] recordIndex=3, username=manager2, name=Pepe, surname=Lock, email=pepelock@gmail.com, roles=Manager Authenticated, status=ENABLED",OK
2021-09-04 20:20:39.561,acme.testing.administrator.userAccount.AdministratorUserAccountShowTest,updateNegative,440,"updateNegative()",OK
2021-09-04 20:20:59.635,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updatePositive,8329,"[1] recordIndex=0, password=manag3r, confirmation=manag3r, name=John, surname=García, email=john@us.es",OK
2021-09-04 20:21:06.446,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updatePositive,6466,"[2] recordIndex=1, password=manag3r, confirmation=manag3r, name=Manuel Ramón, surname=Benítez López, email=juan@engineer.com",OK
2021-09-04 20:21:11.246,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,4470,"[1] recordIndex=0, password=null, confirmation=null, name=null, surname=null, email=null",OK
2021-09-04 20:21:15.989,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,4428,"[2] recordIndex=1, password=manag3r, confirmation=manag4r, name=sex, surname=García, email=johnus.es",OK
2021-09-04 20:21:36.218,acme.testing.manager.userAccount.ManagerCreateUserAccountTest,managerAccountCreatePositive,8659,"managerAccountCreatePositive()",OK
2021-09-04 20:21:37.015,acme.testing.manager.userAccount.ManagerCreateUserAccountTest,managerAccountCreateNegative,467,"managerAccountCreateNegative()",OK
2021-09-04 20:21:56.133,acme.testing.anonymous.userAccount.SignUpTest,positiveSingUp,6647,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
